"Freq [GHz]","mag(St(3,2)) []"
1,0.866025577176544
1.00100025006252,0.866025578581443
1.00200050012503,0.866025579979732
1.00300075018755,0.866025581371332
1.00400100025006,0.866025582756166
1.00500125031258,0.86602558413415
1.00600150037509,0.866025585505205
1.00700175043761,0.866025586869246
1.00800200050013,0.866025588226189
1.00900225056264,0.866025589575949
1.01000250062516,0.866025590918438
1.01100275068767,0.866025592253569
1.01200300075019,0.866025593581253
1.0130032508127,0.866025594901398
1.01400350087522,0.866025596213914
1.01500375093773,0.866025597518709
1.01600400100025,0.866025598815687
1.01700425106277,0.866025600104754
1.01800450112528,0.866025601385814
1.0190047511878,0.866025602658768
1.02000500125031,0.86602560392352
1.02100525131283,0.866025605179968
1.02200550137534,0.866025606428012
1.02300575143786,0.866025607667551
1.02400600150038,0.866025608898479
1.02500625156289,0.866025610120694
1.02600650162541,0.866025611334091
1.02700675168792,0.866025612538563
1.02800700175044,0.866025613734001
1.02900725181295,0.866025614920297
1.03000750187547,0.866025616097342
1.03100775193798,0.866025617265024
1.0320080020005,0.866025618423231
1.03300825206302,0.866025619571851
1.03400850212553,0.866025620710769
1.03500875218805,0.866025621839869
1.03600900225056,0.866025622959036
1.03700925231308,0.866025624068152
1.03800950237559,0.866025625167098
1.03900975243811,0.866025626255756
1.04001000250063,0.866025627334003
1.04101025256314,0.86602562840172
1.04201050262566,0.866025629458782
1.04301075268817,0.866025630505068
1.04401100275069,0.866025631540451
1.0450112528132,0.866025632564807
1.04601150287572,0.866025633578009
1.04701175293823,0.866025634579928
1.04801200300075,0.866025635570437
1.04901225306327,0.866025636549406
1.05001250312578,0.866025637516704
1.0510127531883,0.8660256384722
1.05201300325081,0.866025639415761
1.05301325331333,0.866025640347253
1.05401350337584,0.866025641266543
1.05501375343836,0.866025642173494
1.05601400350088,0.866025643067973
1.05701425356339,0.86602564394984
1.05801450362591,0.866025644818956
1.05901475368842,0.866025645675185
1.06001500375094,0.866025646518386
1.06101525381345,0.866025647348417
1.06201550387597,0.866025648165138
1.06301575393848,0.866025648968406
1.064016004001,0.866025649758077
1.06501625406352,0.866025650534008
1.06601650412603,0.866025651296053
1.06701675418855,0.866025652044066
1.06801700425106,0.866025652777902
1.06901725431358,0.866025653497411
1.07001750437609,0.866025654202447
1.07101775443861,0.866025654892859
1.07201800450113,0.866025655568498
1.07301825456364,0.866025656229214
1.07401850462616,0.866025656874853
1.07501875468867,0.866025657505266
1.07601900475119,0.866025658120298
1.0770192548137,0.866025658719796
