0,1
2.00004000080002e-05,1
4.00008000160003e-05,-1
6.00012000240005e-05,-1
8.00016000320006e-05,-1
0.000100002000040001,1
0.000120002400048001,1
0.000140002800056001,-1
0.000160003200064001,-1
0.000180003600072001,-1
0.000200004000080002,-1
0.000220004400088002,-1
0.000240004800096002,1
0.000260005200104002,1
0.000280005600112002,1
0.000300006000120002,1
0.000320006400128003,1
0.000340006800136003,-1
0.000360007200144003,-1
0.000380007600152003,-1
0.000400008000160003,1
0.000420008400168003,1
0.000440008800176004,-1
0.000460009200184004,-1
0.000480009600192004,-1
0.000500010000200004,1
0.000520010400208004,1
0.000540010800216004,-1
0.000560011200224004,-1
0.000580011600232005,-1
0.000600012000240005,1
0.000620012400248005,1
0.000640012800256005,-1
0.000660013200264005,-1
0.000680013600272005,-1
0.000700014000280006,1
0.000720014400288006,1
0.000740014800296006,-1
0.000760015200304006,-1
0.000780015600312006,-1
0.000800016000320006,-1
0.000820016400328007,-1
0.000840016800336007,1
0.000860017200344007,1
0.000880017600352007,1
0.000900018000360007,1
0.000920018400368007,1
0.000940018800376007,-1
0.000960019200384008,-1
0.000980019600392008,-1
0.00100002000040001,1
0.00102002040040801,1
0.00104002080041601,-1
0.00106002120042401,-1
0.00108002160043201,-1
0.00110002200044001,1
0.00112002240044801,1
0.00114002280045601,-1
0.00116002320046401,-1
0.00118002360047201,-1
0.00120002400048001,-1
0.00122002440048801,-1
0.00124002480049601,1
0.00126002520050401,1
0.00128002560051201,1
0.00130002600052001,-1
0.00132002640052801,-1
0.00134002680053601,1
0.00136002720054401,1
0.00138002760055201,1
0.00140002800056001,-1
0.00142002840056801,-1
0.00144002880057601,1
0.00146002920058401,1
0.00148002960059201,1
0.00150003000060001,1
0.00152003040060801,1
0.00154003080061601,-1
0.00156003120062401,-1
0.00158003160063201,-1
0.00160003200064001,-1
0.00162003240064801,-1
0.00164003280065601,1
0.00166003320066401,1
0.00168003360067201,1
0.00170003400068001,-1
0.00172003440068801,-1
0.00174003480069601,1
0.00176003520070401,1
0.00178003560071201,1
0.00180003600072001,1
0.00182003640072801,1
0.00184003680073601,-1
0.00186003720074401,-1
0.00188003760075201,-1
0.00190003800076002,-1
0.00192003840076802,-1
0.00194003880077602,1
0.00196003920078402,1
0.00198003960079202,1
0.00200004000080002,1
0.00202004040080802,1
0.00204004080081602,-1
0.00206004120082402,-1
0.00208004160083202,-1
0.00210004200084002,1
0.00212004240084802,1
0.00214004280085602,-1
0.00216004320086402,-1
0.00218004360087202,-1
0.00220004400088002,1
0.00222004440088802,1
0.00224004480089602,-1
0.00226004520090402,-1
0.00228004560091202,-1
0.00230004600092002,1
0.00232004640092802,1
0.00234004680093602,-1
0.00236004720094402,-1
0.00238004760095202,-1
0.00240004800096002,1
0.00242004840096802,1
0.00244004880097602,-1
0.00246004920098402,-1
0.00248004960099202,-1
0.00250005000100002,-1
0.00252005040100802,-1
0.00254005080101602,1
0.00256005120102402,1
0.00258005160103202,1
0.00260005200104002,1
0.00262005240104802,1
0.00264005280105602,-1
0.00266005320106402,-1
0.00268005360107202,-1
0.00270005400108002,-1
0.00272005440108802,-1
0.00274005480109602,1
0.00276005520110402,1
0.00278005560111202,1
